Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Dup_v1	Dup_v2	Merge_v1	Merge_v2	MA_gaps_v1	MA_gaps_v2	MA_extra_v1	MA_extra_v2	MA_conserv_v1	MA_conserv_v2
-12	no	no	0.0	0.33	-0.61	0.53	1.0	1.0	-	-	-	-	-	-
0	no	no	0.03	0.19	-0.01	-0.08	1.0	1.0	0.02	0.01	0.0	0.0	0.88	0.88
0	no	no	0.15	0.17	-0.23	-0.21	1.0	1.0	0.01	0.01	0.02	0.0	1.0	1.0
0	yes	yes	0.37	0.36	-0.37	-0.39	1.0	1.0	0.16	0.09	0.0	0.0	0.89	0.92
0	no	no	0.0	0.0	NaN	NaN	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.32	0.35	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.92	0.93
13	no	yes	0.08	0.19	-0.46	-0.15	1.0	1.0	0.09	0.04	0.0	0.03	0.86	0.94
-12	yes	yes	0.22	0.18	-0.57	-0.56	1.0	1.0	0.0	0.0	0.01	0.02	0.95	0.95
0	no	no	0.12	0.14	-0.11	-0.11	1.0	1.0	0.45	0.44	0.0	0.0	0.14	1.0
0	no	no	0.23	0.24	-0.19	-0.19	1.0	1.0	0.13	0.13	0.05	0.05	1.0	1.0
25	no	no	0.06	0.07	0.0	-0.5	1.0	1.0	0.22	0.2	0.0	0.01	0.85	0.85
0	yes	yes	0.39	0.38	-1.14	-1.13	1.0	1.0	0.03	0.03	0.0	0.0	0.88	0.91
13	no	yes	0.0	0.08	-0.62	-0.04	1.0	1.0	0.6	0.08	0.0	0.04	0.28	0.74
13	no	no	0.2	0.2	0.0	0.0	1.0	1.0	0.06	0.07	0.24	0.23	0.58	0.59
38	no	no	0.0	0.2	6.15	0.0	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.31	0.47	-1.19	0.01	1.0	1.0	0.33	0.44	0.0	0.02	0.77	0.77
13	yes	no	0.38	0.24	-0.41	0.06	0.03	0.03	0.38	0.15	0.0	0.01	0.91	0.93
-38	yes	no	0.05	0.02	-0.45	0.0	1.0	1.0	0.16	0.74	0.0	0.0	0.99	0.35
0	yes	yes	0.24	0.24	0.22	0.18	1.0	1.0	0.22	0.2	0.02	0.02	0.67	1.0
12	no	yes	0.42	0.47	0.0	-0.14	1.0	0.25	0.1	0.07	0.01	0.02	0.86	0.82
12	yes	yes	0.07	0.2	0.05	0.2	1.0	1.0	0.11	0.06	0.0	0.0	0.95	0.95
37	no	yes	0.23	0.27	-0.7	-2.66	1.0	1.0	0.33	0.06	0.0	0.0	0.78	0.96
0	yes	yes	0.37	0.35	-0.19	-0.22	1.0	1.0	0.01	0.01	0.0	0.0	0.94	0.94
0	yes	yes	0.22	0.3	-3.29	-2.16	0.25	0.25	0.16	0.14	0.0	0.01	0.86	0.86
0	no	no	0.0	0.0	-0.89	-0.84	1.0	1.0	0.63	0.64	0.05	0.05	0.16	0.16
0	yes	no	0.09	0.21	0.11	0.0	1.0	0.5	0.43	0.39	0.0	0.01	0.38	0.99
0	no	no	0.19	0.18	0.0	0.0	0.13	0.13	0.2	0.19	0.0	0.03	0.98	0.98
0	yes	yes	0.38	0.38	-4.39	-4.41	1.0	1.0	0.17	0.16	0.01	0.01	0.97	0.97
50	no	yes	0.05	0.43	-0.24	-0.61	1.0	1.0	0.66	0.12	0.0	0.01	0.22	0.98
-25	yes	yes	0.23	0.24	0.0	0.0	1.0	0.03	0.08	0.09	0.01	0.02	0.86	0.84
25	yes	yes	0.07	0.19	0.0	0.0	1.0	1.0	0.2	0.1	0.02	0.05	0.79	0.82
0	no	no	0.02	0.04	-1.04	-0.54	0.06	0.06	0.03	0.06	0.01	0.01	0.95	0.94
0	no	no	0.26	0.26	-0.03	-0.03	1.0	1.0	0.14	0.14	0.05	0.05	0.92	0.92
0	yes	yes	0.47	0.45	-0.2	-0.29	1.0	1.0	0.69	0.69	0.0	0.0	1.0	1.0
0	yes	yes	0.41	0.41	-0.53	-0.54	1.0	1.0	0.0	0.01	0.0	0.0	0.98	0.98
0	yes	yes	0.25	0.25	0.0	0.0	0.25	0.25	0.41	0.4	0.02	0.03	0.67	1.0
0	no	no	0.28	0.31	-0.03	-0.02	1.0	1.0	0.02	0.02	0.03	0.01	0.99	0.99
12	no	yes	0.38	0.21	-0.17	-0.16	1.0	1.0	0.0	0.0	0.0	0.01	0.91	0.91
0	yes	yes	0.17	0.17	-0.1	-0.05	1.0	1.0	-	-	-	-	-	-
0	no	no	0.05	0.05	0.79	0.87	0.13	0.13	0.01	0.12	0.58	0.04	0.81	0.0
0	yes	yes	0.2	0.31	-0.27	-0.37	1.0	1.0	0.47	0.46	0.0	0.0	0.81	0.92
0	no	no	0.17	0.17	-0.18	-0.18	0.02	0.02	0.05	0.05	0.11	0.12	0.94	0.94
0	yes	yes	0.28	0.36	-0.04	-0.03	1.0	1.0	0.02	0.0	0.0	0.0	0.99	0.99
0	no	no	0.13	0.09	-3.16	-3.01	1.0	1.0	0.1	0.08	0.0	0.0	0.97	0.97
0	yes	yes	0.48	0.48	-0.21	-0.2	1.0	1.0	0.06	0.05	0.01	0.01	0.94	0.94
13	no	yes	0.0	0.02	0.0	0.12	1.0	1.0	0.14	0.14	0.0	0.11	0.61	0.57
-12	no	no	0.12	0.28	-0.18	-0.18	1.0	0.5	0.14	0.04	0.0	0.23	0.82	0.88
0	no	no	0.22	0.22	-0.29	-0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.97	1.0
25	no	no	0.02	0.14	-0.42	-0.69	1.0	1.0	0.24	0.05	0.01	0.04	0.74	0.94
0	no	no	0.04	0.04	-0.31	-0.41	1.0	1.0	0.48	0.48	0.0	0.0	0.65	0.64
25	no	no	0.07	0.11	-0.1	-0.29	1.0	1.0	0.2	0.1	0.0	0.01	0.78	0.91
-25	no	no	0.12	0.07	-0.04	-0.05	1.0	1.0	0.18	0.23	0.01	0.01	0.89	0.87
0	yes	yes	0.37	0.4	-0.57	-0.58	1.0	1.0	0.04	0.02	0.03	0.02	0.79	0.79
13	no	no	0.09	0.35	-0.45	0.0	1.0	1.0	0.15	0.01	0.0	0.04	0.94	0.88
13	no	no	0.16	0.45	1.25	0.0	1.0	1.0	0.13	0.0	0.05	0.02	0.83	0.95
-13	yes	no	0.02	0.0	NaN	-0.71	1.0	1.0	0.16	0.68	0.05	0.0	0.71	0.1
-25	yes	no	0.27	0.0	-0.41	-0.02	1.0	1.0	0.11	0.44	0.01	0.0	0.5	0.35
0	no	no	0.4	0.22	-0.04	-0.11	0.25	0.06	0.71	0.61	0.0	0.0	0.0	0.04
0	no	no	0.05	0.0	0.0	-0.29	1.0	1.0	0.47	0.61	0.0	0.0	0.57	0.17
0	yes	yes	0.2	0.2	0.37	0.36	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.3	0.45	-1.51	-1.41	1.0	1.0	0.05	0.02	0.0	0.02	0.74	0.75
25	no	yes	0.11	0.47	-0.12	0.38	1.0	1.0	0.18	0.06	0.0	0.0	0.97	0.97
0	no	no	0.14	0.12	0.0	0.0	1.0	1.0	0.06	0.02	0.0	0.0	0.91	0.9
0	no	no	0.05	0.05	0.0	0.0	1.0	1.0	0.28	0.28	0.01	0.01	0.53	0.53
0	yes	yes	0.48	0.25	0.0	0.0	1.0	1.0	0.1	0.07	0.03	0.05	0.92	0.9
0	no	no	0.0	0.0	0.08	0.1	1.0	1.0	0.34	0.31	0.0	0.0	0.75	0.5
0	no	no	0.03	0.18	0.0	0.0	1.0	1.0	0.16	0.02	0.0	0.0	0.88	0.88
37	yes	yes	0.14	0.27	-3.46	-21.97	0.5	1.0	0.35	0.07	0.0	0.06	0.95	0.88
-38	no	no	0.21	0.09	-1.02	-0.57	1.0	1.0	0.01	0.21	0.0	0.0	1.0	1.0
0	no	no	0.0	0.0	0.0	0.02	1.0	1.0	0.34	0.43	0.01	0.01	0.0	1.0
0	no	no	0.15	0.15	1.58	1.58	1.0	1.0	0.04	0.04	0.23	0.23	0.38	0.38
0	yes	yes	0.4	0.33	-0.01	0.28	1.0	1.0	0.16	0.26	0.02	0.02	0.71	0.67
0	yes	yes	0.1	0.1	-0.34	-0.39	1.0	1.0	0.03	0.02	0.02	0.02	0.5	0.5
12	no	no	0.24	0.16	0.0	0.01	1.0	1.0	0.06	0.08	0.1	0.11	0.78	0.91
12	yes	yes	0.11	0.46	-0.25	-0.27	1.0	1.0	0.17	0.02	0.0	0.0	0.84	0.9
-25	no	no	0.34	0.35	0.0	0.0	1.0	1.0	0.04	0.0	0.02	0.33	0.9	0.95
13	no	yes	0.0	0.13	0.0	-0.75	1.0	1.0	-	-	-	-	-	-
-13	no	no	0.3	0.0	-0.19	-0.39	1.0	1.0	0.47	0.71	0.01	0.0	0.79	0.1
0	no	no	0.29	0.28	0.0	0.0	1.0	1.0	0.02	0.02	0.0	0.0	1.0	1.0
13	yes	no	0.46	0.3	0.1	0.03	1.0	1.0	0.14	0.02	0.12	0.13	0.54	0.89
0	no	no	0.02	0.02	-0.34	0.0	1.0	1.0	0.63	0.6	0.0	0.0	0.41	0.45
-12	yes	yes	0.23	0.18	0.0	0.24	1.0	1.0	0.07	0.04	0.0	0.0	0.97	0.99
-12	yes	no	0.2	0.27	0.13	0.04	1.0	1.0	0.03	0.01	0.01	0.02	1.0	1.0
0	yes	yes	0.26	0.25	0.0	0.0	1.0	1.0	0.38	0.39	0.01	0.0	0.97	1.0
0	yes	yes	0.27	0.41	-0.75	-0.17	1.0	1.0	0.1	0.02	0.0	0.01	0.82	0.83
37	no	yes	0.4	0.23	-0.01	0.02	1.0	1.0	0.62	0.01	0.0	0.0	0.67	0.87
25	no	yes	0.05	0.32	0.0	0.0	0.03	0.0	0.33	0.33	0.02	0.17	0.67	0.4
0	yes	yes	0.01	0.03	-0.1	-0.11	1.0	1.0	0.36	0.45	0.0	0.0	0.83	0.91
38	no	yes	0.01	0.2	-3.8	-0.08	1.0	1.0	0.35	0.01	0.03	0.04	0.65	1.0
-25	no	no	0.0	0.0	0.0	0.47	1.0	1.0	-	-	-	-	-	-
0	no	no	0.06	0.1	0.0	0.0	1.0	1.0	0.04	0.05	0.37	0.37	0.88	0.88
0	yes	yes	0.38	0.27	-1.39	-1.18	1.0	1.0	0.09	0.08	0.02	0.0	0.94	0.94
0	yes	yes	0.25	0.25	-0.67	-0.69	1.0	1.0	0.02	0.02	0.0	0.0	1.0	1.0
0	no	no	0.25	0.25	-0.07	0.11	1.0	1.0	0.11	0.06	0.03	0.01	1.0	1.0
0	yes	yes	0.35	0.4	-0.58	-0.44	1.0	1.0	0.01	0.02	0.01	0.01	0.98	0.98
25	no	yes	0.0	0.38	0.0	0.0	1.0	1.0	0.77	0.11	0.0	0.03	0.35	0.71
0	yes	no	0.23	0.18	0.07	-0.38	1.0	0.5	0.35	0.1	0.02	0.01	0.97	0.98
50	no	yes	0.0	0.3	0.0	-0.1	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.34	0.34	-0.81	-0.81	1.0	1.0	0.01	0.01	0.0	0.0	1.0	1.0
0	no	no	0.12	0.18	-0.9	-0.87	1.0	1.0	0.05	0.02	0.0	0.0	1.0	1.0
37	yes	yes	0.16	0.35	-2.72	-1.71	1.0	1.0	0.19	0.02	0.0	0.0	0.78	0.94
0	no	no	0.03	0.03	-0.17	0.0	1.0	1.0	0.27	0.28	0.0	0.0	0.7	0.74
0	yes	yes	0.29	0.3	0.0	0.0	1.0	1.0	0.07	0.05	0.01	0.01	0.94	0.95
0	no	no	0.11	0.16	0.0	0.0	1.0	1.0	0.07	0.02	0.03	0.03	0.97	0.97
25	no	no	0.28	0.28	-0.25	-0.25	1.0	1.0	0.06	0.05	0.0	0.0	0.47	0.83
0	no	no	0.2	0.2	0.78	0.78	1.0	1.0	-	-	-	-	-	-
-13	yes	no	0.18	0.01	0.0	-0.07	1.0	1.0	0.35	0.49	0.03	0.02	0.93	0.57
0	no	yes	0.21	0.17	-0.01	-0.04	1.0	1.0	0.35	0.34	0.02	0.01	0.88	0.81
0	yes	yes	0.31	0.24	0.0	0.0	1.0	1.0	0.0	0.01	0.09	0.15	0.95	0.95
-12	yes	no	0.33	0.32	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.05	0.92	0.92
25	no	no	0.02	0.03	0.0	-0.02	0.02	0.25	0.29	0.49	0.01	0.01	0.77	0.55
50	no	yes	0.03	0.5	0.0	0.0	1.0	1.0	0.38	0.14	0.0	0.04	0.83	0.87
-13	no	no	0.22	0.19	-0.03	-0.1	1.0	1.0	0.05	0.04	0.03	0.04	0.94	0.94
0	no	no	0.02	0.02	0.15	0.14	1.0	1.0	0.21	0.21	0.01	0.01	0.65	0.65
13	yes	yes	0.4	0.19	-0.14	-0.15	1.0	1.0	0.26	0.06	0.05	0.06	1.0	1.0
25	yes	yes	0.27	0.48	-0.13	-1.03	1.0	1.0	0.32	0.05	0.02	0.08	0.83	0.97
-13	no	no	0.34	0.07	0.27	0.4	1.0	1.0	0.05	0.01	0.1	0.02	0.75	0.5
0	no	no	0.06	0.12	-0.28	-0.29	1.0	1.0	0.01	0.01	0.62	0.62	0.92	0.92
25	no	no	0.01	0.17	0.0	0.0	1.0	1.0	0.58	0.06	0.0	0.01	0.56	0.88
0	yes	yes	0.3	0.49	-1.1	-2.12	1.0	1.0	0.16	0.08	0.0	0.0	0.86	0.93
0	yes	yes	0.46	0.46	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.84	0.8
50	no	yes	0.0	0.32	0.0	0.0	1.0	1.0	-	-	-	-	-	-
0	no	no	0.01	0.01	0.0	0.0	0.01	0.01	0.06	0.06	0.42	0.43	0.97	0.93
25	no	yes	0.07	0.23	0.0	-0.44	1.0	1.0	0.24	0.17	0.02	0.04	0.98	0.67
0	yes	yes	0.24	0.31	0.0	0.0	1.0	1.0	0.01	0.02	0.0	0.02	0.96	0.92
38	no	no	0.0	0.2	0.0	0.0	1.0	1.0	0.21	0.11	0.02	0.02	0.65	0.91
0	yes	yes	0.25	0.25	-0.7	-0.08	0.5	0.5	0.04	0.04	0.0	0.0	0.96	0.98
37	yes	yes	0.17	0.43	0.0	0.0	1.0	1.0	0.25	0.12	0.02	0.02	0.97	0.99
0	no	no	0.04	0.04	0.0	0.0	1.0	1.0	0.01	0.01	0.32	0.32	0.87	0.87
50	no	yes	0.0	0.32	0.01	0.0	1.0	1.0	0.33	0.01	0.01	0.02	0.51	0.8
12	yes	yes	0.17	0.23	0.0	-0.93	1.0	1.0	0.0	0.01	0.0	0.0	1.0	1.0
0	no	no	0.46	0.46	-0.04	-0.03	1.0	1.0	0.02	0.01	0.02	0.06	0.98	0.98
50	no	yes	0.0	0.33	-0.22	-0.23	1.0	1.0	0.13	0.01	0.0	0.0	0.75	1.0
50	no	yes	0.0	0.2	-1.05	-0.09	1.0	1.0	0.38	0.19	0.01	0.0	0.79	0.8
50	no	yes	0.0	0.28	0.18	0.0	1.0	0.5	0.32	0.01	0.0	0.11	0.29	0.93
0	yes	yes	0.4	0.47	-0.72	-0.53	1.0	1.0	0.12	0.11	0.01	0.0	1.0	1.0
0	no	no	0.03	0.12	-0.34	0.0	1.0	1.0	0.12	0.05	0.0	0.07	0.88	0.88
0	yes	yes	0.33	0.32	-1.24	-1.11	1.0	1.0	0.05	0.02	0.04	0.05	0.82	0.82
13	no	yes	0.0	0.02	NaN	0.24	1.0	1.0	0.2	0.11	0.0	0.0	0.49	0.4
25	yes	no	0.07	0.21	-0.53	-0.52	1.0	1.0	0.5	0.1	0.0	0.0	0.77	0.84
0	yes	no	0.39	0.03	-0.68	-1.29	1.0	1.0	0.26	0.01	0.0	0.0	0.69	0.95
0	yes	yes	0.27	0.2	-1.93	-1.97	1.0	1.0	0.08	0.08	0.01	0.01	1.0	0.91
50	no	yes	0.03	0.29	-0.06	-0.04	1.0	1.0	0.35	0.06	0.0	0.0	0.75	0.86
-12	yes	no	0.45	0.29	-0.12	-0.7	1.0	1.0	0.31	0.26	0.0	0.0	1.0	1.0
-12	yes	no	0.45	0.32	-3.33	-0.72	1.0	1.0	0.37	0.31	0.0	0.0	0.84	0.97
0	no	no	0.18	0.18	-0.33	-0.32	1.0	1.0	0.37	0.37	0.02	0.02	0.95	0.95
0	no	no	0.0	0.0	-0.01	-0.12	0.13	0.13	0.28	0.3	0.0	0.0	0.83	0.82
-13	no	no	0.2	0.09	-0.18	0.0	1.0	1.0	-	-	-	-	-	-
50	no	yes	0.07	0.35	-1.0	-0.42	1.0	1.0	0.32	0.02	0.0	0.06	0.66	0.94
25	no	no	0.03	0.05	0.0	0.0	1.0	1.0	0.23	0.19	0.0	0.0	0.88	0.96
0	yes	yes	0.4	0.4	-0.01	-0.01	1.0	1.0	0.28	0.26	0.0	0.01	0.52	0.71
0	no	no	0.2	0.14	-0.07	-0.35	1.0	1.0	0.07	0.01	0.0	0.03	0.98	0.95
0	no	no	0.04	0.16	0.0	0.0	1.0	1.0	0.15	0.06	0.09	0.18	0.2	0.71
0	no	no	0.01	0.01	0.0	0.15	1.0	1.0	0.16	0.08	0.0	0.02	0.79	0.72
25	no	no	0.0	0.0	0.77	0.0	1.0	1.0	0.31	0.3	0.0	0.0	0.6	0.0
-38	no	no	0.46	0.09	-0.71	-0.63	1.0	1.0	0.15	0.38	0.01	0.0	0.99	0.48
50	yes	yes	0.04	0.07	0.41	0.01	1.0	1.0	0.05	0.07	0.0	0.01	0.76	0.83
0	no	no	0.0	0.19	0.0	0.31	1.0	1.0	0.35	0.3	0.01	0.01	0.46	1.0
12	yes	yes	0.18	0.26	-0.53	-0.53	1.0	1.0	0.08	0.08	0.0	0.01	0.96	1.0
-12	yes	yes	0.38	0.13	-0.36	-0.27	1.0	1.0	0.08	0.01	0.01	0.04	0.98	0.98
0	yes	yes	0.02	0.02	-0.03	-0.05	1.0	1.0	0.33	0.33	0.02	0.02	0.95	0.96
0	yes	yes	0.28	0.46	-0.38	-0.5	1.0	1.0	0.11	0.07	0.0	0.0	0.96	0.98
12	yes	yes	0.17	0.47	-0.01	-0.03	1.0	1.0	0.19	0.06	0.01	0.04	0.81	0.83
0	yes	yes	0.14	0.13	-1.05	-1.05	1.0	1.0	0.01	0.01	0.0	0.0	0.95	0.94
-12	yes	no	0.33	0.25	-0.01	-0.12	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.38	0.35	-4.26	-4.43	1.0	1.0	0.01	0.01	0.01	0.01	0.91	0.91
25	no	no	0.35	0.35	0.41	0.38	0.06	0.06	0.28	0.28	0.04	0.04	0.91	0.91
0	no	no	0.46	0.42	-0.32	-0.32	1.0	1.0	0.25	0.35	0.01	0.0	1.0	1.0
0	yes	yes	0.03	0.04	-1.01	-0.98	1.0	1.0	0.25	0.25	0.0	0.0	0.63	0.66
0	yes	yes	0.05	0.19	-0.23	-0.23	1.0	1.0	0.43	0.35	0.0	0.0	1.0	1.0
13	no	no	0.14	0.21	-0.34	-0.27	1.0	1.0	0.27	0.34	0.02	0.02	0.81	0.72
0	no	no	0.28	0.28	0.0	0.0	1.0	1.0	0.11	0.1	0.12	0.13	0.99	0.99
0	no	no	0.06	0.05	-0.19	-0.02	1.0	1.0	0.41	0.41	0.0	0.0	1.0	1.0
37	no	yes	0.24	0.2	-0.17	-0.08	0.5	1.0	0.21	0.03	0.06	0.14	0.0	1.0
-25	no	no	0.19	0.18	-0.08	-0.09	-	-	-	-	-	-	-	-
0	yes	yes	0.44	0.43	0.0	0.0	1.0	1.0	0.02	0.01	0.17	0.17	1.0	1.0
0	yes	yes	0.45	0.45	0.87	0.87	1.0	1.0	0.02	0.02	0.12	0.12	0.69	0.69
0	yes	yes	0.31	0.25	-0.35	-0.4	1.0	1.0	0.04	0.06	0.03	0.08	0.9	0.94
0	yes	yes	0.48	0.49	-0.03	-0.03	1.0	1.0	0.12	0.11	0.08	0.08	1.0	1.0
0	no	no	0.0	0.0	0.3	0.04	1.0	1.0	0.44	0.09	0.01	0.0	0.85	0.6
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.74	0.7	0.01	0.01	0.46	0.42
0	yes	no	0.5	0.17	-0.08	0.0	1.0	1.0	0.49	0.05	0.01	0.02	0.72	0.97
0	yes	yes	0.02	0.02	-0.59	-0.63	1.0	1.0	0.2	0.18	0.0	0.0	0.77	0.77
12	no	no	0.22	0.15	-0.17	-0.19	1.0	1.0	-	-	-	-	-	-
0	no	no	0.13	0.12	-0.42	-0.43	1.0	1.0	0.16	0.14	0.0	0.04	0.83	0.83
25	yes	yes	0.45	0.45	0.0	0.0	1.0	1.0	0.23	0.13	0.0	0.0	0.89	0.9
12	yes	yes	0.02	0.3	-0.29	-3.44	1.0	1.0	0.16	0.02	0.0	0.0	0.38	0.75
0	yes	yes	0.42	0.41	-0.82	-0.89	1.0	1.0	0.35	0.36	0.0	0.0	0.98	0.96
0	no	no	0.11	0.12	0.11	0.09	1.0	1.0	0.04	0.05	0.2	0.25	1.0	1.0
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.16	0.4	0.0	0.0	0.6	0.4
0	no	no	0.15	0.13	0.0	0.0	1.0	1.0	0.18	0.14	0.05	0.03	0.8	0.82
0	no	no	0.05	0.08	0.0	-0.12	1.0	1.0	0.55	0.55	0.07	0.07	0.95	0.95
0	yes	yes	0.37	0.38	-0.29	-0.3	1.0	1.0	0.38	0.4	0.02	0.01	0.97	0.97
0	yes	yes	0.23	0.23	-0.63	-0.64	1.0	1.0	0.08	0.03	0.0	0.01	0.93	0.92
0	yes	no	0.4	0.02	0.01	0.11	1.0	1.0	0.62	0.01	0.0	0.01	0.63	0.98
0	no	no	0.01	0.13	0.62	0.59	1.0	1.0	0.13	0.09	0.01	0.02	0.94	0.94
0	no	no	0.11	0.13	0.14	0.0	1.0	1.0	0.34	0.44	0.0	0.0	0.67	0.87
0	no	no	0.02	0.0	0.0	-0.43	1.0	1.0	0.58	0.63	0.0	0.0	0.65	0.46
25	no	no	0.0	0.13	-0.43	-0.53	1.0	1.0	0.46	0.2	0.0	0.0	0.86	1.0
25	no	no	0.12	0.17	-0.4	0.01	0.02	0.03	0.35	0.16	0.01	0.01	0.87	0.97
-38	no	no	0.31	0.03	-0.04	-0.67	1.0	1.0	0.1	0.21	0.0	0.0	0.81	0.86
0	yes	yes	0.12	0.11	0.0	0.0	1.0	1.0	0.69	0.68	0.01	0.01	0.91	0.99
0	yes	yes	0.35	0.36	0.33	0.27	1.0	1.0	0.1	0.19	0.06	0.03	0.8	0.86
0	no	no	0.3	0.29	-0.06	-0.05	1.0	1.0	0.05	0.04	0.01	0.02	1.0	1.0
0	no	no	0.34	0.34	0.0	0.0	1.0	1.0	0.02	0.02	0.01	0.02	0.96	0.96
0	yes	yes	0.04	0.04	0.0	0.0	1.0	1.0	0.08	0.08	0.02	0.02	0.48	0.49
0	yes	yes	0.34	0.4	0.0	0.0	1.0	1.0	0.12	0.14	0.08	0.03	1.0	1.0
0	no	no	0.44	0.41	-0.49	-0.27	1.0	1.0	0.15	0.19	0.01	0.0	1.0	1.0
0	no	no	0.24	0.27	-0.95	-0.69	1.0	1.0	0.13	0.13	0.01	0.01	0.88	0.91
0	yes	yes	0.49	0.49	-1.13	-1.48	1.0	1.0	0.04	0.05	0.04	0.02	0.97	0.94
0	yes	yes	0.06	0.05	0.0	-0.02	1.0	1.0	0.22	0.24	0.0	0.0	0.94	0.97
0	yes	yes	0.48	0.43	0.0	0.0	1.0	1.0	0.02	0.03	0.06	0.07	0.92	0.93
50	no	yes	0.01	0.47	0.0	0.0	1.0	1.0	0.39	0.01	0.02	0.02	0.59	0.93
0	no	no	0.43	0.4	-0.2	-0.08	1.0	1.0	0.2	0.24	0.02	0.01	1.0	0.0
25	yes	yes	0.33	0.36	-1.12	-1.66	1.0	1.0	0.29	0.1	0.01	0.03	0.92	0.93
0	no	no	0.13	0.04	0.0	0.0	1.0	1.0	0.17	0.06	0.01	0.04	0.98	0.98
25	no	no	0.07	0.0	0.0	0.0	1.0	1.0	0.29	0.03	0.0	0.03	0.97	0.94
0	no	no	0.0	0.0	0.0	0.26	1.0	1.0	0.36	0.35	0.0	0.0	0.49	0.53
0	no	no	0.14	0.14	0.0	0.0	1.0	1.0	0.04	0.04	0.49	0.54	0.91	1.0
-13	yes	no	0.13	0.0	0.1	0.0	1.0	1.0	0.06	0.16	0.13	0.0	0.46	0.45
0	yes	yes	0.22	0.5	-0.03	-0.06	1.0	1.0	0.1	0.02	0.01	0.02	0.95	0.94
37	yes	yes	0.19	0.37	-0.42	-0.34	1.0	1.0	0.08	0.0	0.03	0.09	0.78	0.85
25	yes	no	0.19	0.21	-1.72	-0.27	1.0	1.0	0.41	0.14	0.0	0.0	0.96	0.99
0	yes	yes	0.23	0.23	-0.36	-0.36	1.0	1.0	0.01	0.01	0.0	0.0	0.91	0.88
0	yes	yes	0.43	0.4	0.2	0.13	1.0	1.0	0.03	0.01	0.06	0.02	1.0	1.0
0	yes	yes	0.18	0.17	-1.51	0.0	1.0	1.0	0.01	0.01	0.02	0.01	0.77	0.77
-12	yes	yes	0.2	0.04	-0.44	0.35	0.25	0.5	0.29	0.28	0.0	0.0	0.8	0.64
0	no	no	0.06	0.17	0.0	-3.37	1.0	1.0	0.05	0.02	0.01	0.04	0.98	0.99
0	yes	yes	0.07	0.04	-0.63	0.15	1.0	1.0	0.07	0.06	0.0	0.0	0.97	0.95
0	yes	yes	0.5	0.5	-0.17	-0.17	1.0	1.0	0.1	0.11	0.0	0.0	1.0	1.0
25	no	no	0.06	0.01	0.0	0.0	1.0	1.0	0.26	0.02	0.05	0.07	0.69	0.97
50	no	yes	0.13	0.24	1.01	0.1	1.0	1.0	0.36	0.12	0.0	0.01	0.73	0.78
-25	yes	yes	0.29	0.45	0.09	0.09	1.0	0.0	0.25	0.46	0.01	0.01	0.61	0.48
0	no	no	0.05	0.06	-0.46	0.0	1.0	1.0	0.44	0.32	0.02	0.03	0.56	0.8
0	yes	yes	0.08	0.15	-0.1	-0.26	1.0	1.0	0.19	0.04	0.0	0.01	0.67	0.75
25	no	yes	0.05	0.4	-0.68	0.0	1.0	1.0	0.02	0.01	0.1	0.0	0.88	0.99
17	no	yes	0.0	0.33	-0.35	1.31	-	-	-	-	-	-	-	-
38	no	no	0.0	0.33	0.07	-0.01	1.0	1.0	0.52	0.03	0.0	0.0	0.5	0.93
-13	no	no	0.21	0.1	-1.47	-0.08	1.0	0.03	0.65	0.1	0.01	0.1	0.69	0.88
13	no	yes	0.0	0.04	-0.98	-0.96	1.0	1.0	0.02	0.02	0.01	0.01	0.91	0.96
0	yes	yes	0.13	0.14	0.0	-3.58	1.0	0.25	0.8	0.78	0.0	0.0	0.91	0.95
0	no	no	0.05	0.03	-24.82	-18.91	1.0	1.0	0.02	0.02	0.01	0.01	0.95	0.97
0	yes	yes	0.4	0.4	-0.18	-0.44	1.0	1.0	0.0	0.0	0.0	0.0	0.92	0.96
0	yes	yes	0.19	0.16	-0.09	-0.11	1.0	1.0	0.07	0.07	0.04	0.01	0.89	0.89
0	yes	yes	0.42	0.44	-0.02	-0.02	0.06	0.06	0.15	0.1	0.01	0.04	1.0	1.0
0	no	no	0.27	0.29	-0.83	-0.83	1.0	1.0	0.0	0.0	0.02	0.0	1.0	1.0
-50	yes	no	0.43	0.03	0.0	0.0	1.0	1.0	0.08	0.3	0.0	0.0	0.85	0.88
50	no	yes	0.0	0.45	-0.28	-0.19	1.0	1.0	0.65	0.06	0.0	0.0	0.18	0.88
0	no	no	0.0	0.13	-0.17	-0.07	0.0	0.01	0.01	0.01	0.49	0.45	0.83	0.81
0	yes	yes	0.43	0.45	0.0	0.0	0.06	0.06	0.3	0.28	0.02	0.02	1.0	1.0
