Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Dup_v1	Dup_v2	Merge_v1	Merge_v2	MA_gaps_v1	MA_gaps_v2	MA_extra_v1	MA_extra_v2	MA_conserv_v1	MA_conserv_v2
12	yes	yes	0.11	0.3	0.0	0.0	1.0	1.0	0.01	0.02	0.05	0.01	1.0	1.0
12	no	yes	0.27	0.46	0.0	0.0	1.0	1.0	0.0	0.0	0.01	0.0	1.0	1.0
-12	yes	yes	0.43	0.15	0.0	0.0	1.0	1.0	0.02	0.0	0.01	0.0	1.0	1.0
38	no	yes	0.0	0.1	-1.69	-0.25	1.0	1.0	0.47	0.06	0.02	0.02	0.99	1.0
12	no	yes	0.45	0.47	-0.24	-0.46	1.0	1.0	0.08	0.06	0.01	0.01	0.97	0.85
38	no	yes	0.01	0.06	0.0	0.0	1.0	1.0	0.23	0.09	0.0	0.0	1.0	0.93
-12	yes	no	0.32	0.25	0.0	0.0	1.0	1.0	0.08	0.08	0.05	0.05	1.0	1.0
-25	no	no	0.02	0.0	0.0	0.0	1.0	1.0	0.16	0.49	0.0	0.0	1.0	0.47
25	no	no	0.12	0.08	0.0	0.0	1.0	1.0	0.1	0.18	0.0	0.01	0.8	0.98
0	yes	yes	0.24	0.36	0.0	0.0	1.0	1.0	0.04	0.02	0.0	0.0	0.83	1.0
-37	yes	yes	0.28	0.12	0.0	0.0	1.0	1.0	0.07	0.02	0.0	0.0	1.0	0.74
-38	yes	no	0.07	0.01	0.0	0.0	1.0	1.0	0.01	0.36	0.01	0.0	0.91	0.67
-12	yes	no	0.32	0.31	0.0	0.0	1.0	1.0	0.01	0.01	0.02	0.02	0.97	0.97
0	yes	yes	0.27	0.39	-0.51	-0.79	1.0	1.0	0.0	0.15	0.01	0.02	0.96	0.99
0	yes	yes	0.26	0.23	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.98	0.97
25	no	no	0.01	0.07	0.0	0.0	1.0	1.0	0.24	0.06	0.0	0.01	0.77	1.0
0	no	no	0.13	0.11	0.0	0.0	1.0	1.0	0.01	0.0	0.0	0.0	0.88	1.0
25	no	yes	0.05	0.48	0.0	0.0	1.0	1.0	0.15	0.03	0.0	0.03	0.97	1.0
-25	yes	no	0.45	0.06	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.18	0.99	1.0
0	no	no	0.45	0.42	0.01	0.01	1.0	1.0	0.02	0.02	0.0	0.0	1.0	1.0
-25	yes	yes	0.48	0.46	0.0	0.0	1.0	1.0	0.0	0.28	0.0	0.0	0.99	0.89
-12	yes	yes	0.21	0.11	-0.56	-1.05	1.0	1.0	0.19	0.13	0.12	0.03	0.95	0.99
-25	no	no	0.1	0.08	0.0	0.0	1.0	1.0	0.13	0.26	0.01	0.01	0.91	0.98
0	yes	yes	0.03	0.03	-0.01	-0.01	0.5	0.5	0.02	0.03	0.06	0.04	0.99	0.98
50	no	yes	0.01	0.41	0.0	-0.04	1.0	1.0	0.76	0.01	0.07	0.0	0.06	0.96
25	no	yes	0.14	0.4	0.0	0.0	1.0	1.0	0.06	0.1	0.0	0.05	1.0	0.97
0	no	no	0.01	0.0	0.15	0.0	1.0	1.0	0.66	0.62	0.0	0.02	1.0	0.74
-25	no	no	0.04	0.0	0.0	0.0	1.0	1.0	0.13	0.65	0.0	0.0	0.98	0.29
0	yes	yes	0.23	0.25	0.01	-0.0	1.0	1.0	0.1	0.08	0.0	0.04	1.0	1.0
0	yes	yes	0.38	0.26	0.0	0.0	1.0	1.0	0.02	0.01	0.0	0.0	1.0	1.0
50	no	yes	0.07	0.26	0.0	-0.13	1.0	1.0	0.29	0.04	0.01	0.0	0.94	0.94
0	yes	yes	0.2	0.27	-0.01	0.0	1.0	1.0	0.03	0.03	0.1	0.06	1.0	0.98
0	no	no	0.04	0.02	0.0	0.0	1.0	1.0	0.05	0.12	0.0	0.0	1.0	0.98
0	yes	yes	0.47	0.46	0.0	0.0	1.0	1.0	0.01	0.0	0.0	0.0	0.99	0.88
0	no	no	0.01	0.06	0.02	0.0	1.0	1.0	0.69	0.67	0.0	0.01	0.99	0.16
0	no	yes	0.06	0.4	0.0	0.25	1.0	1.0	0.08	0.03	0.0	0.02	1.0	0.5
12	yes	yes	0.06	0.31	-2.82	NaN	1.0	1.0	0.15	0.13	0.01	0.0	1.0	0.88
0	no	no	0.07	0.13	0.0	-0.07	1.0	1.0	0.09	0.05	0.0	0.0	0.89	0.96
25	no	yes	0.01	0.4	0.0	0.0	1.0	1.0	0.42	0.02	0.0	0.02	0.47	0.72
12	yes	yes	0.02	0.43	-0.22	-0.17	1.0	1.0	0.31	0.53	0.0	0.0	1.0	0.92
38	no	no	0.09	0.26	0.0	0.0	1.0	1.0	0.25	0.02	0.0	0.0	1.0	0.95
0	no	no	0.02	0.12	0.0	-0.01	1.0	1.0	0.22	0.01	0.0	0.6	0.92	1.0
-13	no	no	0.21	0.1	0.0	0.01	1.0	1.0	0.09	0.02	0.01	0.0	1.0	1.0
50	no	yes	0.04	0.31	0.0	0.0	1.0	1.0	0.28	0.07	0.0	0.0	0.77	0.83
-12	yes	no	0.31	0.25	-0.02	-0.06	1.0	1.0	0.01	0.33	0.01	0.01	0.71	1.0
50	no	yes	0.07	0.37	-0.16	0.0	1.0	1.0	0.53	0.07	0.0	0.0	0.42	1.0
12	yes	yes	0.12	0.21	-0.01	-0.04	1.0	1.0	0.14	0.15	0.0	0.01	1.0	1.0
-13	yes	no	0.09	0.07	-0.05	0.0	1.0	1.0	0.07	0.13	0.01	0.0	0.84	0.84
-13	no	no	0.36	0.09	NaN	NaN	1.0	1.0	0.03	0.0	0.02	0.05	1.0	1.0
38	no	yes	0.03	0.14	0.0	-0.72	1.0	1.0	0.42	0.18	0.0	0.0	0.76	1.0
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.06	0.12	0.0	0.0	1.0	0.93
0	no	no	0.01	0.02	0.0	0.0	1.0	1.0	0.11	0.06	0.0	0.0	0.98	0.97
38	no	yes	0.0	0.2	0.0	-0.74	1.0	1.0	0.28	0.01	0.0	0.0	0.43	1.0
-50	yes	no	0.49	0.01	0.02	0.0	1.0	1.0	0.0	0.38	0.0	0.0	0.98	0.68
-25	no	no	0.44	0.3	0.12	0.18	1.0	1.0	0.16	0.12	0.01	0.01	1.0	0.54
25	no	yes	0.04	0.43	0.05	-0.04	1.0	1.0	0.4	0.27	0.0	0.15	0.83	1.0
50	no	yes	0.03	0.41	0.0	0.0	1.0	1.0	0.49	0.05	0.0	0.03	1.0	1.0
-13	yes	no	0.2	0.18	0.0	-0.0	1.0	1.0	0.04	0.15	0.0	0.0	1.0	1.0
0	no	no	0.4	0.38	-0.36	-0.36	1.0	1.0	0.04	0.04	0.02	0.02	0.93	0.93
50	no	yes	0.08	0.34	-0.01	-0.03	1.0	1.0	0.19	0.09	0.0	0.04	0.71	0.94
0	yes	no	0.33	0.11	0.69	-0.12	1.0	1.0	0.2	0.44	0.04	0.03	1.0	0.48
-12	yes	no	0.44	0.25	0.0	0.0	1.0	1.0	0.0	0.03	0.0	0.04	1.0	1.0
0	yes	yes	0.13	0.05	-0.77	0.21	1.0	1.0	0.43	0.54	0.0	0.0	0.63	0.55
-38	yes	no	0.15	0.06	-0.08	-0.07	1.0	1.0	0.02	0.26	0.01	0.2	0.98	1.0
12	yes	yes	0.14	0.44	0.0	-0.04	1.0	1.0	0.16	0.0	0.0	0.0	0.98	0.98
-25	no	no	0.0	0.01	0.0	1.04	1.0	1.0	0.66	0.4	0.0	0.02	0.3	0.37
-12	yes	yes	0.41	0.13	0.0	0.0	1.0	1.0	0.01	0.01	0.0	0.0	1.0	1.0
0	no	no	0.04	0.04	-0.02	0.0	1.0	1.0	0.37	0.32	0.0	0.0	0.99	1.0
0	yes	yes	0.18	0.16	-0.22	-0.21	1.0	1.0	0.26	0.21	0.0	0.05	1.0	1.0
0	yes	yes	0.3	0.3	-0.05	-0.16	1.0	1.0	0.02	0.01	0.0	0.0	1.0	0.97
0	no	no	0.04	0.04	0.0	0.0	1.0	1.0	0.49	0.5	0.0	0.0	1.0	0.99
0	yes	no	0.13	0.25	0.0	0.0	1.0	1.0	0.16	0.08	0.01	0.05	1.0	1.0
0	no	no	0.06	0.06	0.04	0.0	1.0	1.0	0.01	0.02	0.02	0.0	1.0	1.0
-12	yes	no	0.27	0.21	-0.18	-0.22	1.0	1.0	0.06	0.05	0.0	0.01	1.0	0.89
0	yes	yes	0.47	0.48	-0.0	0.0	1.0	1.0	0.04	0.02	0.01	0.0	1.0	1.0
0	yes	yes	0.46	0.5	-0.31	0.0	1.0	1.0	0.01	0.04	0.0	0.0	1.0	1.0
25	no	yes	0.11	0.45	0.0	0.0	1.0	1.0	0.05	0.0	0.02	0.01	0.99	1.0
-50	yes	no	0.33	0.01	-0.1	0.02	1.0	1.0	0.02	0.63	0.02	0.01	1.0	0.68
0	no	yes	0.07	0.29	-0.05	0.59	1.0	1.0	0.11	0.01	0.0	0.0	0.99	1.0
0	yes	yes	0.4	0.4	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.94	1.0
0	yes	yes	0.4	0.42	-0.03	-0.03	1.0	1.0	0.01	0.0	0.02	0.02	1.0	1.0
-25	yes	yes	0.32	0.24	-0.06	0.22	0.25	1.0	0.1	0.27	0.0	0.05	0.91	1.0
-25	yes	no	0.41	0.16	0.0	0.0	1.0	1.0	0.01	0.2	0.02	0.0	0.65	0.93
38	no	yes	0.03	0.14	0.0	0.0	1.0	1.0	0.45	0.01	0.0	0.0	0.52	1.0
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.46	0.42	0.0	0.0	0.5	0.96
50	no	yes	0.04	0.37	0.0	0.0	1.0	1.0	0.4	0.02	0.0	0.03	0.61	1.0
0	yes	yes	0.41	0.41	0.0	0.0	1.0	1.0	0.01	0.01	0.0	0.0	1.0	1.0
13	no	no	0.09	0.39	-0.89	-2.43	1.0	1.0	0.04	0.09	0.01	0.01	0.96	0.93
50	no	yes	0.0	0.45	0.0	0.0	1.0	1.0	0.27	0.0	0.0	0.0	1.0	1.0
-13	no	yes	0.2	0.24	0.0	0.0	1.0	1.0	0.0	0.79	0.02	0.0	1.0	0.98
0	no	no	0.08	0.06	0.0	0.0	1.0	1.0	0.4	0.41	0.0	0.0	1.0	0.78
0	no	no	0.13	0.08	0.0	0.0	1.0	1.0	0.02	0.01	0.0	0.01	1.0	1.0
25	yes	yes	0.4	0.23	-0.1	-0.09	1.0	1.0	0.03	0.0	0.01	0.01	0.76	0.99
-25	yes	yes	0.23	0.37	NaN	-0.33	0.06	0.0	0.52	0.36	0.0	0.02	0.86	1.0
-50	yes	no	0.39	0.03	-0.05	0.0	1.0	1.0	0.01	0.35	0.0	0.34	0.93	0.25
38	no	no	0.08	0.24	0.0	0.0	1.0	1.0	0.72	0.18	0.03	0.11	0.13	0.99
25	no	no	0.03	0.04	0.0	-0.16	1.0	1.0	0.39	0.19	0.01	0.02	0.93	0.94
-13	no	no	0.44	0.1	0.0	0.0	1.0	1.0	0.2	0.07	0.0	0.01	1.0	0.79
-13	yes	yes	0.13	0.46	0.0	0.0	1.0	1.0	0.14	0.33	0.0	0.0	1.0	1.0
25	yes	yes	0.5	0.22	-0.04	-0.16	1.0	1.0	0.19	0.03	0.0	0.0	0.75	0.97
0	yes	yes	0.18	0.19	-0.01	-0.01	1.0	1.0	0.1	0.11	0.0	0.0	0.91	0.92
0	yes	yes	0.11	0.08	-0.55	0.0	1.0	1.0	0.25	0.49	0.01	0.0	1.0	0.95
13	no	no	0.12	0.27	0.0	1.85	1.0	1.0	0.13	0.08	0.0	0.0	1.0	1.0
0	yes	yes	0.18	0.16	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
0	no	no	0.11	0.18	0.0	0.0	1.0	1.0	0.1	0.05	0.01	0.02	1.0	1.0
0	no	no	0.1	0.11	0.0	0.0	1.0	1.0	0.21	0.55	0.0	0.0	1.0	0.88
0	no	no	0.02	0.07	0.0	0.06	1.0	1.0	0.03	0.0	0.0	0.02	0.86	1.0
50	no	yes	0.01	0.25	0.0	0.0	1.0	1.0	0.38	0.0	0.0	0.0	0.49	0.99
-25	yes	yes	0.41	0.29	0.0	0.0	1.0	1.0	0.03	0.11	0.0	0.21	0.98	1.0
-12	yes	yes	0.24	0.11	-0.01	0.0	1.0	1.0	0.02	0.05	0.0	0.07	1.0	1.0
50	no	no	0.0	0.0	0.0	0.0	0.0	0.25	0.36	0.1	0.0	0.0	0.74	1.0
0	yes	yes	0.33	0.43	0.0	0.0	1.0	1.0	0.01	0.02	0.0	0.0	1.0	1.0
0	no	no	0.03	0.02	0.0	0.0	1.0	1.0	0.04	0.19	0.0	0.04	1.0	1.0
12	yes	yes	0.14	0.29	0.09	0.1	1.0	1.0	0.0	0.03	0.01	0.0	1.0	1.0
0	yes	yes	0.46	0.44	0.0	0.0	1.0	1.0	0.05	0.04	0.0	0.01	0.99	1.0
-25	yes	yes	0.47	0.27	0.0	0.0	1.0	1.0	0.18	0.0	0.0	0.8	1.0	1.0
50	no	yes	0.01	0.31	-0.7	0.0	1.0	1.0	0.65	0.0	0.0	0.0	0.24	1.0
0	no	yes	0.07	0.25	0.19	0.27	1.0	1.0	0.05	0.24	0.01	0.21	0.9	1.0
25	no	yes	0.03	0.31	0.0	0.0	1.0	1.0	0.14	0.01	0.0	0.0	0.94	0.95
0	no	no	0.07	0.05	0.0	0.0	1.0	1.0	0.61	0.39	0.0	0.0	1.0	1.0
0	yes	yes	0.23	0.3	-1.31	-1.38	1.0	1.0	0.02	0.02	0.0	0.0	1.0	1.0
0	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.63	0.61	0.0	0.0	0.65	0.51
0	yes	yes	0.05	0.03	0.0	0.0	1.0	1.0	0.1	0.12	0.0	0.0	1.0	0.99
-25	yes	yes	0.35	0.4	-0.02	-0.03	1.0	1.0	0.01	0.17	0.0	0.0	0.95	0.73
0	yes	yes	0.1	0.13	-0.01	-0.01	1.0	1.0	0.04	0.1	0.0	0.05	0.98	0.98
50	no	yes	0.01	0.34	0.0	0.0	1.0	1.0	0.43	0.03	0.0	0.0	0.66	1.0
0	no	no	0.09	0.1	0.0	0.0	1.0	1.0	0.01	0.02	0.0	0.0	1.0	1.0
-12	yes	no	0.32	0.35	0.0	0.0	1.0	1.0	0.03	0.09	0.0	0.01	0.97	1.0
12	yes	yes	0.01	0.24	0.0	0.0	1.0	1.0	0.29	0.21	0.0	0.25	0.07	0.61
25	no	yes	0.02	0.3	0.0	-4.26	1.0	1.0	0.28	0.02	0.0	0.01	0.95	0.59
0	no	no	0.03	0.03	0.0	0.0	1.0	1.0	0.64	0.64	0.0	0.0	1.0	1.0
25	no	yes	0.1	0.31	0.0	0.0	1.0	1.0	0.03	0.02	0.0	0.0	0.92	1.0
0	no	no	0.02	0.09	0.0	-0.01	0.25	1.0	0.5	0.47	0.0	0.0	0.58	1.0
0	yes	yes	0.22	0.2	0.15	0.13	1.0	1.0	0.42	0.42	0.01	0.01	0.95	0.95
25	no	no	0.01	0.09	-0.03	-0.42	1.0	1.0	0.37	0.03	0.01	0.01	0.63	1.0
-12	yes	yes	0.37	0.09	0.0	0.0	1.0	1.0	0.0	0.03	0.0	0.0	1.0	1.0
0	yes	yes	0.46	0.48	-0.04	-0.06	1.0	1.0	0.03	0.04	0.0	0.01	1.0	1.0
-25	no	no	0.09	0.02	0.0	0.0	1.0	1.0	0.18	0.2	0.02	0.02	0.98	0.98
-25	no	no	0.01	0.03	0.0	0.0	1.0	0.01	0.13	0.1	0.02	0.01	0.8	0.89
25	no	no	0.03	0.07	0.0	0.0	1.0	1.0	0.11	0.13	0.0	0.0	0.56	0.89
13	no	yes	0.18	0.13	0.0	0.0	1.0	1.0	0.01	0.01	0.01	0.0	1.0	1.0
0	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.38	0.41	0.0	0.0	0.92	0.61
-25	no	no	0.16	0.0	0.0	0.0	1.0	1.0	0.1	0.54	0.01	0.0	0.94	0.47
-25	no	no	0.05	0.03	-0.05	0.17	1.0	1.0	0.08	0.34	0.01	0.0	1.0	0.53
0	no	no	0.01	0.0	0.0	0.0	1.0	1.0	0.69	0.7	0.0	0.0	1.0	0.29
0	yes	yes	0.38	0.23	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.9
37	no	yes	0.2	0.38	-0.64	0.0	1.0	1.0	0.25	0.1	0.0	0.02	0.97	1.0
25	no	no	0.02	0.02	0.0	0.0	1.0	1.0	0.22	0.2	0.06	0.0	0.93	0.92
0	no	yes	0.03	0.22	0.0	0.0	1.0	1.0	0.08	0.22	0.02	0.0	0.9	1.0
0	yes	yes	0.16	0.16	-0.05	-0.04	1.0	1.0	0.05	0.05	0.02	0.01	0.82	0.82
25	no	yes	0.06	0.37	0.0	-0.33	1.0	1.0	0.24	0.41	0.01	0.15	0.88	1.0
0	no	yes	0.07	0.46	0.0	0.0	1.0	1.0	0.06	0.34	0.01	0.0	0.99	1.0
0	no	no	0.13	0.11	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.99
0	yes	yes	0.26	0.23	0.0	0.0	1.0	1.0	0.05	0.06	0.0	0.0	1.0	1.0
25	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.45	0.14	0.0	0.0	1.0	0.82
0	no	no	0.09	0.09	0.0	0.0	1.0	1.0	0.41	0.38	0.0	0.0	1.0	0.8
12	yes	yes	0.14	0.36	0.0	0.02	1.0	1.0	0.11	0.05	0.01	0.01	0.83	0.96
0	no	no	0.1	0.03	-0.02	0.0	1.0	1.0	0.42	0.53	0.0	0.0	0.52	0.66
-13	yes	yes	0.1	0.2	0.0	0.0	1.0	1.0	0.13	0.5	0.01	0.0	1.0	0.89
0	yes	yes	0.34	0.4	-0.16	0.0	1.0	1.0	0.07	0.05	0.01	0.04	0.96	0.93
0	no	no	0.02	0.02	0.0	0.0	1.0	1.0	0.13	0.06	0.0	0.02	0.87	0.93
-12	yes	no	0.39	0.43	-0.03	-0.03	1.0	1.0	0.08	0.09	0.0	0.01	0.99	0.97
-25	no	no	0.05	0.01	0.0	0.0	1.0	1.0	0.05	0.47	0.0	0.0	0.98	0.65
50	no	yes	0.0	0.48	0.0	-0.04	1.0	1.0	0.42	0.05	0.0	0.02	0.79	1.0
50	no	yes	0.06	0.44	-0.1	0.0	1.0	1.0	0.46	0.07	0.0	0.03	1.0	1.0
0	no	no	0.25	0.23	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.01	1.0	1.0
-13	yes	no	0.13	0.12	0.0	0.0	1.0	1.0	0.01	0.07	0.0	0.0	0.97	1.0
50	no	yes	0.09	0.22	-0.0	0.0	1.0	1.0	0.41	0.03	0.02	0.02	0.88	0.91
0	no	no	0.07	0.02	0.0	-1.04	1.0	1.0	0.14	0.01	0.0	0.13	0.94	0.97
0	no	no	0.0	0.05	0.0	0.01	0.06	1.0	0.2	0.03	0.0	0.01	0.9	0.72
38	no	no	0.09	0.25	0.0	0.0	1.0	1.0	0.33	0.09	0.0	0.0	0.83	0.9
-12	yes	no	0.27	0.28	13.99	NaN	0.06	0.06	0.08	0.08	0.0	0.0	0.98	0.98
0	yes	yes	0.36	0.39	0.0	0.0	1.0	1.0	0.05	0.01	0.0	0.0	0.85	0.96
12	no	yes	0.39	0.38	0.03	0.04	1.0	1.0	0.01	0.01	0.0	0.0	1.0	1.0
-13	yes	no	0.17	0.13	-0.09	-0.02	1.0	1.0	0.07	0.1	0.0	0.0	1.0	1.0
0	no	no	0.3	0.3	0.1	0.19	1.0	1.0	0.06	0.06	0.03	0.01	1.0	0.93
0	no	no	0.1	0.1	0.0	0.0	1.0	1.0	0.24	0.01	0.01	0.57	0.98	1.0
-25	yes	no	0.22	0.03	0.0	0.0	1.0	1.0	0.01	0.11	0.0	0.0	1.0	0.86
0	yes	yes	0.27	0.28	0.0	0.0	1.0	1.0	0.02	0.01	0.0	0.0	0.95	0.96
0	yes	yes	0.38	0.43	0.0	0.0	1.0	1.0	0.03	0.04	0.02	0.02	0.98	0.99
0	no	no	0.04	0.0	0.04	0.31	1.0	1.0	0.43	0.6	0.01	0.0	1.0	0.69
-13	yes	no	0.16	0.14	-0.34	0.0	1.0	1.0	0.04	0.03	0.0	0.01	1.0	0.98
-25	no	no	0.02	0.02	0.0	0.0	1.0	1.0	0.14	0.1	0.0	0.4	0.9	0.84
0	yes	yes	0.15	0.18	-0.17	-0.13	1.0	1.0	0.17	0.16	0.0	0.0	1.0	0.87
0	yes	yes	0.41	0.4	0.0	0.0	1.0	1.0	0.06	0.07	0.0	0.0	0.99	0.93
0	no	no	0.02	0.05	0.0	0.0	1.0	1.0	0.01	0.0	0.0	0.0	0.99	1.0
25	no	yes	0.06	0.22	-0.25	0.06	1.0	1.0	0.03	0.0	0.0	0.01	0.88	1.0
12	yes	yes	0.09	0.48	-0.0	-0.0	1.0	1.0	0.14	0.08	0.0	0.01	0.85	1.0
0	no	no	0.01	0.03	0.0	0.0	1.0	1.0	0.58	0.23	0.01	0.01	0.25	0.87
38	no	no	0.06	0.21	0.0	0.0	1.0	1.0	0.47	0.07	0.0	0.0	0.43	0.99
-12	yes	no	0.43	0.23	-0.06	-0.08	1.0	1.0	0.01	0.01	0.01	0.04	1.0	0.83
0	yes	yes	0.47	0.44	-0.15	-0.47	1.0	1.0	0.04	0.01	0.0	0.0	1.0	0.93
12	yes	yes	0.12	0.39	-0.86	-0.83	1.0	1.0	0.01	0.0	0.04	0.0	1.0	1.0
-13	no	no	0.23	0.12	0.0	0.0	1.0	1.0	0.02	0.02	0.0	0.0	0.96	0.96
50	no	yes	0.01	0.22	0.0	0.0	1.0	1.0	0.66	0.01	0.0	0.01	0.67	0.97
-50	yes	no	0.31	0.03	-0.03	0.0	1.0	1.0	0.04	0.35	0.0	0.0	1.0	0.77
0	yes	yes	0.33	0.24	0.12	0.11	1.0	1.0	0.01	0.02	0.0	0.0	1.0	0.99
-50	yes	no	0.41	0.08	-0.03	0.0	1.0	1.0	0.08	0.27	0.02	0.02	0.96	0.73
12	no	yes	0.2	0.22	-0.08	0.15	1.0	1.0	0.08	0.13	0.0	0.18	0.97	1.0
25	no	no	0.0	0.08	0.0	0.0	1.0	1.0	0.6	0.0	0.0	0.0	0.48	1.0
0	yes	yes	0.44	0.5	0.0	0.0	1.0	1.0	0.06	0.06	0.03	0.02	0.92	0.95
0	no	no	0.01	0.02	-0.13	-0.16	1.0	1.0	0.62	0.58	0.0	0.0	0.95	1.0
25	no	no	0.03	0.01	0.69	0.0	1.0	1.0	0.63	0.43	0.02	0.01	0.96	1.0
-25	no	no	0.17	0.16	-0.04	-0.07	1.0	1.0	0.0	0.42	0.01	0.07	1.0	1.0
0	no	no	0.09	0.16	0.0	-1.9	1.0	1.0	0.04	0.0	0.02	0.02	1.0	1.0
12	no	yes	0.22	0.44	0.0	-0.06	1.0	1.0	0.08	0.02	0.0	0.0	1.0	0.94
0	yes	yes	0.31	0.37	0.04	0.03	1.0	1.0	0.0	0.03	0.0	0.0	1.0	1.0
25	no	yes	0.13	0.35	0.0	0.0	1.0	1.0	0.12	0.04	0.0	0.0	0.98	0.98
38	no	no	0.01	0.34	0.0	-0.59	1.0	0.25	0.72	0.15	0.0	0.0	0.0	1.0
25	no	yes	0.05	0.44	0.0	0.08	1.0	1.0	0.11	0.02	0.0	0.03	0.95	0.96
0	no	no	0.01	0.12	0.0	-0.04	0.06	1.0	0.72	0.21	0.04	0.0	0.16	1.0
0	yes	yes	0.21	0.4	-0.26	-0.27	1.0	1.0	0.02	0.08	0.01	0.0	1.0	1.0
-50	yes	no	0.35	0.1	-0.06	0.0	1.0	1.0	0.03	0.02	0.07	0.17	0.98	0.72
0	yes	yes	0.08	0.09	0.07	0.03	1.0	1.0	0.08	0.03	0.0	0.0	0.97	0.99
0	no	no	0.05	0.13	-0.45	-0.2	1.0	1.0	0.19	0.12	0.03	0.0	0.66	0.7
38	no	yes	0.01	0.2	0.0	-0.02	1.0	1.0	0.43	0.0	0.0	0.0	0.63	1.0
12	yes	yes	0.06	0.33	0.0	0.0	1.0	1.0	0.06	0.01	0.0	0.02	1.0	1.0
25	yes	yes	0.2	0.16	0.0	0.0	1.0	1.0	0.2	0.18	0.01	0.0	1.0	1.0
0	no	no	0.09	0.06	0.0	0.0	1.0	1.0	0.24	0.52	0.03	0.02	1.0	1.0
-12	yes	no	0.35	0.31	-0.39	-0.44	1.0	1.0	0.02	0.01	0.0	0.01	1.0	0.99
-50	yes	no	0.4	0.02	-8.21	0.0	1.0	1.0	0.08	0.48	0.01	0.0	0.96	0.97
-38	yes	no	0.13	0.08	0.0	0.0	1.0	1.0	0.02	0.27	0.0	0.0	1.0	1.0
0	yes	yes	0.46	0.47	0.0	0.0	1.0	1.0	0.03	0.02	0.0	0.01	0.99	0.94
25	no	no	0.01	0.07	0.0	0.0	1.0	1.0	0.33	0.0	0.0	0.04	0.7	1.0
50	no	yes	0.01	0.37	0.0	0.0	1.0	1.0	0.25	0.03	0.0	0.0	0.56	0.88
0	no	no	0.03	0.05	-0.08	0.0	1.0	1.0	0.05	0.15	0.0	0.02	0.97	0.97
-25	no	no	0.03	0.01	0.0	0.0	1.0	1.0	0.12	0.89	0.01	0.0	0.96	0.19
12	no	yes	0.34	0.34	0.0	0.0	1.0	1.0	0.06	0.05	0.01	0.01	0.99	0.92
0	no	no	0.03	0.03	0.0	0.0	1.0	1.0	0.61	0.68	0.0	0.0	0.97	1.0
-13	yes	yes	0.13	0.27	0.0	0.0	1.0	1.0	0.01	0.47	0.0	0.05	0.99	1.0
12	yes	yes	0.16	0.39	-0.33	-0.17	1.0	1.0	0.03	0.05	0.01	0.0	0.99	1.0
-12	yes	no	0.27	0.46	0.0	0.0	1.0	1.0	0.0	0.02	0.0	0.0	1.0	1.0
0	no	no	0.05	0.06	0.03	0.03	1.0	1.0	0.4	0.39	0.01	0.01	0.93	0.78
0	yes	yes	0.48	0.4	0.0	0.0	1.0	0.5	0.01	0.01	0.01	0.0	0.91	0.99
50	no	yes	0.02	0.3	-0.16	0.0	1.0	1.0	0.41	0.01	0.0	0.0	0.83	0.99
0	no	no	0.01	0.01	-2.3	-2.1	1.0	1.0	0.0	0.01	0.03	0.09	0.93	1.0
-13	no	no	0.23	0.19	-0.35	-0.34	1.0	1.0	0.02	0.03	0.23	0.24	1.0	1.0
0	no	no	0.27	0.34	0.0	-0.0	1.0	1.0	0.03	0.07	0.02	0.01	0.96	1.0
-13	yes	no	0.07	0.02	-0.57	-0.17	1.0	1.0	0.25	0.29	0.03	0.0	0.89	0.89
0	yes	yes	0.28	0.24	-0.04	0.0	1.0	1.0	0.12	0.16	0.01	0.0	1.0	0.99
50	no	yes	0.0	0.38	0.0	0.0	1.0	1.0	0.57	0.15	0.0	0.1	0.56	1.0
-50	yes	no	0.33	0.01	0.0	-0.02	1.0	1.0	0.0	0.23	0.0	0.0	0.88	1.0
25	no	no	0.0	0.1	0.0	-3.37	1.0	1.0	0.59	0.07	0.0	0.02	0.28	0.98
13	no	yes	0.03	0.13	0.0	0.0	1.0	1.0	0.12	0.01	0.0	0.0	0.9	1.0
25	no	yes	0.16	0.45	0.0	0.0	1.0	1.0	0.09	0.0	0.0	0.0	0.96	0.97
0	no	no	0.24	0.24	0.0	0.0	0.5	0.5	0.0	0.05	0.01	0.01	1.0	1.0
-12	yes	no	0.28	0.29	-0.11	-0.06	1.0	1.0	0.03	0.04	0.02	0.01	1.0	1.0
-25	no	yes	0.3	0.17	0.0	0.0	1.0	1.0	0.13	0.3	0.02	0.0	0.99	0.97
